"Date","Market Cap"
"2001-05-31",9353400000
"2001-06-03",8724600000
"2001-06-04",9132200000
"2001-06-05",8964700000
"2001-06-06",9568300000
"2001-06-07",9827400000
"2001-06-10",9495600000
"2001-06-11",9375500000
"2001-06-12",9252300000
"2001-06-13",8670900000
"2001-06-14",8708800000
"2001-06-17",8342200000.000001
"2001-06-18",7896700000
"2001-06-19",7568000000
"2001-06-20",7735500000
"2001-06-21",7795600000
"2001-06-24",7991500000
"2001-06-25",8263200000.000001
"2001-06-26",8373799999.999999
"2001-06-27",8667700000
"2001-06-28",9132200000
"2001-07-01",9397600000
"2001-07-02",9404000000
"2001-07-04",9050000000
"2001-07-05",6572700000
"2001-07-08",6699100000
"2001-07-09",6635900000
"2001-07-10",6673800000
"2001-07-11",7173000000
"2001-07-12",6661100000
"2001-07-15",6319900000
"2001-07-16",6452600000
"2001-07-17",5646800000
"2001-07-18",5542500000
"2001-07-19",5371900000
"2001-07-22",5330800000
"2001-07-23",5176000000
"2001-07-24",5150700000
"2001-07-25",5529900000
"2001-07-26",5586800000
"2001-07-29",5754200000
"2001-07-30",5770000000
"2001-07-31",5972300000
"2001-08-01",6244000000
"2001-08-02",6082900000
"2001-08-05",5567800000
"2001-08-06",5545700000
"2001-08-07",5277100000
"2001-08-08",5273900000
"2001-08-09",5601400000
"2001-08-12",5739600000
"2001-08-13",5356000000
"2001-08-14",5096900000
"2001-08-15",5183300000
"2001-08-16",4972500000
"2001-08-19",4996700000
"2001-08-20",5096900000
"2001-08-21",5013900000
"2001-08-22",4941400000
"2001-08-23",5183300000
"2001-08-26",5286900000
"2001-08-27",5134900000
"2001-08-28",4906800000
"2001-08-29",4592400000
"2001-08-30",4682200000
"2001-09-03",4474900000
"2001-09-04",4163899999.9999995
"2001-09-05",3939300000
"2001-09-06",3973800000
"2001-09-09",4094800000
"2001-09-16",3503900000
"2001-09-17",3282700000
"2001-09-18",3148000000
"2001-09-19",3106500000
"2001-09-20",3213600000
"2001-09-23",3389900000
"2001-09-24",3127200000
"2001-09-25",2885300000
"2001-09-26",2764400000
"2001-09-27",2816200000
"2001-09-30",2740200000
"2001-10-01",2764400000
"2001-10-02",2923400000
"2001-10-03",3110000000
"2001-10-04",2971700000
"2001-10-07",3033900000
"2001-10-08",3061600000
"2001-10-09",3313800000
"2001-10-10",3628300000
"2001-10-11",3593700000
"2001-10-14",3535000000
"2001-10-15",3666300000
"2001-10-16",3355300000
"2001-10-17",3282700000
"2001-10-18",3175600000
"2001-10-21",3310400000
"2001-10-22",3338000000
"2001-10-23",3438200000
"2001-10-24",3545400000
"2001-10-25",3573000000
"2001-10-28",3303500000
"2001-10-29",3258500000
"2001-10-30",3400200000
"2001-10-31",3973800000
"2001-11-01",4233000000
"2001-11-04",4506000000
"2001-11-05",4492200000
"2001-11-06",4671800000
"2001-11-07",4284800000
"2001-11-08",4281399999.9999995
"2001-11-11",4423100000
"2001-11-12",4716800000
"2001-11-13",4757600000
"2001-11-14",4672600000
"2001-11-15",4638600000
"2001-11-18",4638600000
"2001-11-19",4482300000
"2001-11-20",4533300000
"2001-11-22",4540100000
"2001-11-25",4808600000
"2001-11-26",4689600000
"2001-11-27",4489100000
"2001-11-28",4597900000
"2001-11-29",4608100000
"2001-12-02",4774600000
"2001-12-03",5063400000
"2001-12-04",5518800000
"2001-12-05",5522200000
"2001-12-06",6065900000
"2001-12-09",5947000000
"2001-12-10",6069300000
"2001-12-11",6222200000
"2001-12-12",5498400000
"2001-12-13",5936800000
"2001-12-16",6048900000
"2001-12-17",5974200000
"2001-12-18",5763500000
"2001-12-19",5318300000
"2001-12-20",5393100000
"2001-12-23",5287700000
"2001-12-25",5308100000
"2001-12-26",5478000000
"2001-12-27",5566400000
"2001-12-30",5389700000
"2002-01-01",5569800000
"2002-01-02",6582500000
"2002-01-03",6796500000
"2002-01-06",6789700000
"2002-01-07",6762600000
"2002-01-08",6487300000
"2002-01-09",6334400000
"2002-01-10",6507700000
"2002-01-13",6664000000
"2002-01-14",6507700000
"2002-01-15",6082900000
"2002-01-16",5872200000
"2002-01-17",5712500000
"2002-01-21",5535800000
"2002-01-22",5675100000
"2002-01-23",5481400000
"2002-01-24",5539200000
"2002-01-27",5559600000
"2002-01-28",5399900000
"2002-01-29",5355700000
"2002-01-30",5454200000
"2002-01-31",5369300000
"2002-02-03",5114400000
"2002-02-04",4954700000
"2002-02-05",4774600000
"2002-02-06",4584300000
"2002-02-07",5182400000
"2002-02-10",5097400000
"2002-02-11",5138200000
"2002-02-12",5267300000
"2002-02-13",5046400000
"2002-02-14",4934300000
"2002-02-18",4676000000
"2002-02-19",5002300000
"2002-02-20",4465300000
"2002-02-21",4366800000
"2002-02-24",4611500000
"2002-02-25",4655600000
"2002-02-26",4764400000
"2002-02-27",4587700000
"2002-02-28",5148400000
"2002-03-03",5179000000
"2002-03-04",5348900000
"2002-03-05",5253700000
"2002-03-06",5224400000
"2002-03-07",5531600000
"2002-03-10",5545200000
"2002-03-11",5374600000
"2002-03-12",4879800000
"2002-03-13",4896800000
"2002-03-14",4982200000
"2002-03-17",5057200000
"2002-03-18",5047000000
"2002-03-19",4835400000
"2002-03-20",4944600000
"2002-03-21",5036800000
"2002-03-24",4821800000
"2002-03-25",4900300000
"2002-03-26",4825200000
"2002-03-27",5019700000
"2002-03-31",5033300000
"2002-04-01",4835400000
"2002-04-02",4709200000
"2002-04-03",4695500000
"2002-04-04",4606800000
"2002-04-07",4692100000
"2002-04-08",4559000000
"2002-04-09",4606800000
"2002-04-10",4514700000
"2002-04-11",4487400000
"2002-04-14",4606800000
"2002-04-15",4896800000
"2002-04-16",5057200000
"2002-04-17",4299700000
"2002-04-18",4149500000
"2002-04-21",3917500000
"2002-04-22",4040300000
"2002-04-23",3989100000
"2002-04-24",3873100000
"2002-04-25",3821900000
"2002-04-28",3753700000
"2002-04-29",3815100000
"2002-04-30",3931100000
"2002-05-01",3869700000
"2002-05-02",3770700000
"2002-05-05",3620600000
"2002-05-06",3630800000
"2002-05-07",3927700000
"2002-05-08",3893600000
"2002-05-09",3767300000
"2002-05-12",3926800000
"2002-05-13",4234100000.0000005
"2002-05-14",4271600000.0000005
"2002-05-15",4234100000.0000005
"2002-05-16",4165800000
"2002-05-19",4145300000
"2002-05-20",4008700000
"2002-05-21",4022400000
"2002-05-22",4097500000
"2002-05-23",3978000000
"2002-05-27",4005300000
"2002-05-28",3960900000
"2002-05-29",3885800000
"2002-05-30",3902900000
"2002-06-02",3674100000
"2002-06-03",3752600000
"2002-06-04",3745800000
"2002-06-05",3622900000
"2002-06-06",3349700000
"2002-06-09",3377000000
"2002-06-10",3185800000
"2002-06-11",3301900000
"2002-06-12",3206300000
"2002-06-13",3278000000
"2002-06-16",3687700000
"2002-06-17",3517000000
"2002-06-18",2970700000
"2002-06-19",2823900000
"2002-06-20",2745300000
"2002-06-23",2970700000
"2002-06-24",2861400000
"2002-06-25",3062900000
"2002-06-26",3090200000
"2002-06-27",3319000000
"2002-06-30",3120900000
"2002-07-01",3004800000
"2002-07-02",2878500000
"2002-07-04",3189200000
"2002-07-07",3090200000
"2002-07-08",3066300000
"2002-07-09",3076500000
"2002-07-10",3185800000
"2002-07-11",3107300000
"2002-07-14",3158500000
"2002-07-15",3209700000
"2002-07-16",3185800000
"2002-07-17",2977500000
"2002-07-18",2899000000
"2002-07-21",2875100000
"2002-07-22",2782900000
"2002-07-23",2888700000
"2002-07-24",2683900000
"2002-07-25",2670200000
"2002-07-28",2782900000
"2002-07-29",2885300000
"2002-07-30",2741900000
"2002-07-31",2639500000
"2002-08-01",2496100000
"2002-08-04",2584800000
"2002-08-05",2840900000
"2002-08-06",2936500000
"2002-08-07",3052600000
"2002-08-08",3015100000
"2002-08-11",3015100000
"2002-08-12",2909700000
"2002-08-13",3098000000
"2002-08-14",3115100000
"2002-08-15",3399300000
"2002-08-18",3594400000
"2002-08-19",3488300000
"2002-08-20",3662900000
"2002-08-21",3563600000
"2002-08-22",3310300000
"2002-08-25",3327400000
"2002-08-26",3111700000
"2002-08-27",2978200000
"2002-08-28",2998700000
"2002-08-29",3029600000
"2002-09-02",2827600000
"2002-09-03",2892600000
"2002-09-04",2735200000
"2002-09-05",2752300000
"2002-09-08",2728300000
"2002-09-09",2831000000
"2002-09-10",2820700000
"2002-09-11",2615300000
"2002-09-12",2468100000
"2002-09-15",2406500000
"2002-09-16",2338100000
"2002-09-17",2320900000
"2002-09-18",2146400000
"2002-09-19",2190900000
"2002-09-22",2047100000
"2002-09-23",1968400000
"2002-09-24",2030000000
"2002-09-25",2077900000
"2002-09-26",1964900000
"2002-09-29",1828000000
"2002-09-30",1804000000
"2002-10-01",1838300000
"2002-10-02",1242600000
"2002-10-03",1201600000
"2002-10-06",1095400000
"2002-10-07",1215200000
"2002-10-08",1218700000
"2002-10-09",1242600000
"2002-10-10",1287100000
"2002-10-13",1345300000
"2002-10-14",1437800000
"2002-10-15",1194700000
"2002-10-16",1482300000
"2002-10-17",1506200000
"2002-10-20",1899900000
"2002-10-21",1821200000
"2002-10-22",2002600000
"2002-10-23",2026600000
"2002-10-24",2084699999.9999998
"2002-10-27",2091600000
"2002-10-28",1995700000
"2002-10-29",2163500000
"2002-10-30",2101900000
"2002-10-31",2228500000
"2002-11-03",2303800000
"2002-11-04",2327800000
"2002-11-05",2475000000
"2002-11-06",2334600000
"2002-11-07",2088199999.9999998
"2002-11-10",2036800000
"2002-11-11",2180600000
"2002-11-12",2174200000
"2002-11-13",2263500000
"2002-11-14",2225700000
"2002-11-17",2239500000
"2002-11-18",1916600000
"2002-11-19",1906300000
"2002-11-20",2108900000
"2002-11-21",2356200000
"2002-11-24",2730600000
"2002-11-25",2734100000
"2002-11-26",2936700000
"2002-11-28",3091300000
"2002-12-01",3067200000
"2002-12-02",2789000000
"2002-12-03",2696300000
"2002-12-04",2833700000
"2002-12-05",2785600000
"2002-12-08",2510800000
"2002-12-09",2730600000
"2002-12-10",2651600000
"2002-12-11",2661900000
"2002-12-12",2514200000
"2002-12-15",2565800000
"2002-12-16",2521100000
"2002-12-17",2291000000
"2002-12-18",2222300000
"2002-12-19",2273800000
"2002-12-22",2321900000
"2002-12-23",2256600000
"2002-12-25",2218800000
"2002-12-26",2181100000
"2002-12-29",2181100000
"2002-12-30",2218800000
"2003-01-01",2407800000
"2003-01-02",2383700000
"2003-01-05",2459300000
"2003-01-06",2462700000
"2003-01-07",2297800000
"2003-01-08",2373400000
"2003-01-09",2545100000
"2003-01-12",2558900000
"2003-01-13",2552000000
"2003-01-14",2558900000
"2003-01-15",2473000000
"2003-01-16",2071100000
"2003-01-20",2060800000.0000002
"2003-01-21",1964700000
"2003-01-22",1940600000
"2003-01-23",1865100000
"2003-01-26",1813500000
"2003-01-27",1820400000
"2003-01-28",1926900000
"2003-01-29",1775800000
"2003-01-30",1799800000
"2003-02-02",1734500000
"2003-02-03",1738000000
"2003-02-04",1727700000
"2003-02-05",1741400000
"2003-02-06",1731100000
"2003-02-09",1775800000
"2003-02-10",1744800000
"2003-02-11",1696800000
"2003-02-12",1717400000
"2003-02-13",1751700000
"2003-02-17",1882200000
"2003-02-18",1916600000
"2003-02-19",1830700000
"2003-02-20",1851300000
"2003-02-23",1823800000
"2003-02-24",1803200000
"2003-02-25",1768900000
"2003-02-26",1796400000
"2003-02-27",1885700000
